	time	x	y	Explorer	Terminal	Code	Engagement	Excitement	Long term excitement	Stress/Frustration	Relaxation	Interest/Affinity	Focus	Pulse	Bvp	Gsr	Valence	Arousal
0	26-04-2023T18-24-41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	26-04-2023T18-24-47	0.0	0.0	0.0	0.0	0.0	0.37851668878385236	0.07051476825621972	0.9322015593936237	0.19053449523225097	0.07501376877756549	0.08010237776025764	0.2622513598576599	0.0	0.0	0.0	0.0	0.0
2	26-04-2023T18-24-48	0.0	0.0	0.0	0.0	0.0	0.46573988718934944	0.0109462515830554	0.9420740842867394	0.5866150812830792	0.765572875154274	0.5984192821776929	0.2858575020728201	0.0	0.0	0.0	0.0	0.0
3	26-04-2023T18-24-49	0.0	0.0	0.0	0.0	0.0	0.43761802017986595	0.37689892351024257	0.45921722947759347	0.41114637802537646	0.06451812494530007	0.4631044217453407	0.3453236565666459	0.0	0.0	0.0	0.0	0.0
4	26-04-2023T18-24-50	0.0	0.0	0.0	0.0	0.0	0.12476452302752838	0.1278849085920486	0.7915356524241286	0.08882266983303355	0.9856183085551966	0.7020445874821132	0.5471156945246263	0.0	0.0	0.0	0.0	0.0
5	26-04-2023T18-24-51	0.0	0.0	0.0	0.0	0.0	0.9536406129726017	0.12577323641166227	0.8518117304182764	0.046042817935786795	0.446584460882519	0.6552611857369581	0.7573671615788001	0.0	0.0	0.0	0.0	0.0
6	26-04-2023T18-24-52	0.0	0.0	0.0	0.0	0.0	0.6778999047514865	0.035643754790751214	0.797803412288895	0.4769099911520587	0.17770851074044736	0.23264553424965317	0.9526241732358077	0.0	0.0	0.0	0.0	0.0
7	26-04-2023T18-24-53	0.0	0.0	0.0	0.0	0.0	0.528148300103174	0.2607590747365576	0.3292280146289225	0.3518961990703311	0.47240814776544515	0.28134021731362746	0.4543460404029098	0.0	0.0	0.0	0.0	0.0
8	26-04-2023T18-24-54	0.0	0.0	0.0	0.0	0.0	0.40351210023299033	0.4396927546592825	0.5852873175130727	0.05576104616125377	0.5354212544361543	0.08904144198861019	0.6133150362448562	0.0	0.0	0.0	0.0	0.0
9	26-04-2023T18-24-55	0.0	0.0	0.0	0.0	0.0	0.17879329477445827	0.10311646196966673	0.9987802993467758	0.44859346950957135	0.13673311928135023	0.15206098445508875	0.9805721716046748	0.0	0.0	0.0	0.0	0.0
10	26-04-2023T18-24-56	0.0	0.0	0.0	0.0	0.0	0.35760250211506683	0.1625301286251405	0.011423004940463777	0.9702929767122379	0.7858400469621574	0.6478526771299595	0.02637194577321189	0.0	0.0	0.0	0.0	0.0
11	26-04-2023T18-24-57	0.0	0.0	0.0	0.0	0.0	0.38625209739727506	0.5455287304632975	0.43917206064141223	0.5486417535693483	0.01908466996262559	0.8649754858580148	0.6882801017802734	0.0	0.0	0.0	0.0	0.0
12	26-04-2023T18-24-58	0.0	0.0	0.0	0.0	0.0	0.7431443611638642	0.7782446970788972	0.09350605026911574	0.840858381441564	0.8241708030787234	0.12781735684651074	0.5386271261216067	0.0	0.0	0.0	0.0	0.0
13	26-04-2023T18-24-59	0.0	0.0	0.0	0.0	0.0	0.07687140828262062	0.3523895061275485	0.5163811918870159	0.12922331759765893	0.5795537219809371	0.7568306323975578	0.9106401530608027	0.0	0.0	0.0	0.0	0.0
14	26-04-2023T18-25-00	0.0	0.0	0.0	0.0	0.0	0.8209182168411344	0.5105858485881071	0.9907963204849577	0.05703411908043843	0.7937435293066823	0.6029475614668279	0.32040364190682624	0.0	0.0	0.0	0.0	0.0
15	26-04-2023T18-25-01	0.0	0.0	0.0	0.0	0.0	0.5755654800532639	0.92822846631144	0.42160141837475706	0.0853458511748375	0.1522065543858674	0.9693829738617588	0.6843776490107668	0.0	0.0	0.0	0.0	0.0
16	26-04-2023T18-25-02	0.0	0.0	0.0	0.0	0.0	0.888616480331641	0.6168627127143521	0.26311519967961194	0.7718627203848911	0.9374120447180515	0.4389174513456341	0.24492024269498935	0.0	0.0	0.0	0.0	0.0
17	26-04-2023T18-25-03	0.0	0.0	0.0	0.0	0.0	0.22342814090359098	0.29977479451130884	0.11198041832961492	0.2838739650329746	0.46235395488465914	0.9764025001900255	0.06591083702379053	0.0	0.0	0.0	0.0	0.0
18	26-04-2023T18-25-04	0.0	0.0	0.0	0.0	0.0	0.45994300288666223	0.3045924577620224	0.08299982695291652	0.18662073870883866	0.9691485533801283	0.3858118079587295	0.7915562942779533	0.0	0.0	0.0	0.0	0.0
19	26-04-2023T18-25-06	0.0	0.0	0.0	0.0	0.0	0.1976999480853716	0.17472774930910706	0.823133029519345	0.6027812855675441	0.4197076684061627	0.6579638579207784	0.4514606864425247	0.0	0.0	0.0	0.0	0.0
20	26-04-2023T18-25-07	0.0	0.0	0.0	0.0	0.0	0.41074335223805947	0.6658700154057295	0.5325691502143031	0.7760938155819964	0.0888073837984964	0.8072082713807995	0.07689869643326752	0.0	0.0	0.0	0.0	0.0
21	26-04-2023T18-25-08	0.0	0.0	0.0	0.0	0.0	0.16746024169762486	0.3076967078619004	0.8706127229170371	0.3288090577713424	0.21328549432176858	0.4292831282212095	0.03055990958438004	0.0	0.0	0.0	0.0	0.0
22	26-04-2023T18-25-09	0.0	0.0	0.0	0.0	0.0	0.473112727851951	0.5430674879254974	0.46608672915558313	0.9839900784962509	0.8350219670815627	0.8684158787007381	0.24664036857128835	0.0	0.0	0.0	0.0	0.0
23	26-04-2023T18-25-10	0.0	0.0	0.0	0.0	0.0	0.5192893531343442	0.44470471303196635	0.9164529810647348	0.4258850060894529	0.9301192890809133	0.8431169372990207	0.9465017489853702	0.0	0.0	0.0	0.0	0.0
24	26-04-2023T18-25-11	0.0	0.0	0.0	0.0	0.0	0.36827127865173903	0.5252082051155378	0.3528178072487216	0.483335004195532	0.5814487343871894	0.6278613457295994	0.9946971039675921	0.0	0.0	0.0	0.0	0.0
25	26-04-2023T18-25-12	0.0	0.0	0.0	0.0	0.0	0.18477001274149452	0.311655821181974	0.52671632691161	0.7477236785675911	0.9322571467219339	0.5592019968699008	0.32802613643399914	0.0	0.0	0.0	0.0	0.0
26	26-04-2023T18-25-13	0.0	0.0	0.0	0.0	0.0	0.18477001274149452	0.311655821181974	0.52671632691161	0.7477236785675911	0.9322571467219339	0.5592019968699008	0.32802613643399914	0.0	0.0	0.0	0.0	0.0
