	time	x	y	Explorer	Terminal	Code	Engagement	Excitement	Long term excitement	Stress/Frustration	Relaxation	Interest/Affinity	Focus	Pulse	Bvp	Gsr	Valence	Arousal
0	26-04-2023T18-26-50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	26-04-2023T18-26-56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	26-04-2023T18-26-57	0.0	0.0	0.0	0.0	0.0	0.5589064524174713	0.11185814749787648	0.7495026794858904	0.46336463289224417	0.8330732141754699	0.5033307550829335	0.8047389639990112	0.0	0.0	0.0	0.0	0.0
3	26-04-2023T18-26-58	0.0	0.0	0.0	0.0	0.0	0.0765220727138336	0.009581269840298168	0.8519725979928885	0.11874606331810367	0.23683398366376107	0.7110268975743111	0.12043069483537483	0.0	0.0	0.0	0.0	0.0
4	26-04-2023T18-26-59	0.0	0.0	0.0	0.0	0.0	0.6472518540759592	0.34529147228614343	0.6224080625319556	0.8628153508730971	0.49133339972419765	0.5974566699664771	0.9013542580399875	0.0	0.0	0.0	0.0	0.0
5	26-04-2023T18-27-00	0.0	0.0	0.0	0.0	0.0	0.8282694239690738	0.9053323757939674	0.6541646867356723	0.991186138890024	0.10247880267408294	0.2981432202658184	0.7014303582454577	0.0	0.0	0.0	0.0	0.0
6	26-04-2023T18-27-01	0.0	0.0	0.0	0.0	0.0	0.1119314795614641	0.7918548445556556	0.7224165942044141	0.625741232290035	0.17422471770437753	0.9007742476126004	0.6105502973411117	0.0	0.0	0.0	0.0	0.0
7	26-04-2023T18-27-02	0.0	0.0	0.0	0.0	0.0	0.8498729909646092	0.46139706191153396	0.01657172252175443	0.2649858814465159	0.9966555820193734	0.8358430348865074	0.3547261752689931	0.0	0.0	0.0	0.0	0.0
8	26-04-2023T18-27-03	0.0	0.0	0.0	0.0	0.0	0.8158875932971823	0.37766864228593866	0.08544459432110552	0.28402551663814213	0.7822255097921386	0.1322259687718993	0.2123251815948708	0.0	0.0	0.0	0.0	0.0
9	26-04-2023T18-27-04	0.0	0.0	0.0	0.0	0.0	0.23350016940545626	0.31813916763081185	0.03681315725798173	0.5041442940628602	0.4279909042446012	0.7130562887775981	0.03141182478929416	0.0	0.0	0.0	0.0	0.0
10	26-04-2023T18-27-05	0.0	0.0	0.0	0.0	0.0	0.7552442551868807	0.13756508029391246	0.6520110065696243	0.561054092410289	0.7587808388646016	0.7970298671107611	0.7080910777852728	0.0	0.0	0.0	0.0	0.0
11	26-04-2023T18-27-06	0.0	0.0	0.0	0.0	0.0	0.19408014727070477	0.9454087791639835	0.02056872875679472	0.8556381880030527	0.6075582216447291	0.16890261007744867	0.2458468519709086	0.0	0.0	0.0	0.0	0.0
12	26-04-2023T18-27-08	0.0	0.0	0.0	0.0	0.0	0.3594714012214083	0.007281586800271689	0.26994440175998546	0.0827088090414787	0.472862729652443	0.576418997312054	0.29290989005004675	0.0	0.0	0.0	0.0	0.0
13	26-04-2023T18-27-09	0.0	0.0	0.0	0.0	0.0	0.29512027137341934	0.560547668650157	0.9199012852444673	0.7533368955254641	0.8019401091199043	0.9828161260597889	0.3617369702543427	0.0	0.0	0.0	0.0	0.0
14	26-04-2023T18-27-10	0.0	0.0	0.0	0.0	0.0	0.3671135472853384	0.449029391340221	0.6688471977433601	0.02748717655837618	0.8768166981604059	0.43449536159546154	0.1786074700498429	0.0	0.0	0.0	0.0	0.0
15	26-04-2023T18-27-11	0.0	0.0	0.0	0.0	0.0	0.058478668705886694	0.3790419728751462	0.036300563239602957	0.5429243677024409	0.3999767935545854	0.4142459430402108	0.11949526725111492	0.0	0.0	0.0	0.0	0.0
16	26-04-2023T18-27-12	0.0	0.0	0.0	0.0	0.0	0.5959671498590647	0.212567130826966	0.15959737738216662	0.7011254193254631	0.12094251630514163	0.7726840895100293	0.05861107542211519	0.0	0.0	0.0	0.0	0.0
17	26-04-2023T18-27-13	0.0	0.0	0.0	0.0	0.0	0.7939338831458023	0.006266177297449049	0.5853690972010481	0.6222671813853374	0.8045911893411926	0.8026829637658935	0.80255879619229	0.0	0.0	0.0	0.0	0.0
18	26-04-2023T18-27-14	0.0	0.0	0.0	0.0	0.0	0.7390955726469502	0.8212012228969755	0.9154806921201608	0.9532286273378507	0.9064127792572749	0.06351000045827337	0.9148940743543059	0.0	0.0	0.0	0.0	0.0
19	26-04-2023T18-27-15	0.0	0.0	0.0	0.0	0.0	0.7700913906897308	0.744846194451821	0.7347027993333632	0.0006186635109928229	0.31393240435294656	0.124376935758442	0.6644860918589793	0.0	0.0	0.0	0.0	0.0
20	26-04-2023T18-27-16	0.0	0.0	0.0	0.0	0.0	0.6356334968677017	0.27603402888483497	0.5719600027193954	0.7019721922150025	0.8636147271560699	0.3225793432529501	0.19077297446220431	0.0	0.0	0.0	0.0	0.0
21	26-04-2023T18-27-17	0.0	0.0	0.0	0.0	0.0	0.7735985888735243	0.3498882834237289	0.1370695624756767	0.860923101013525	0.020801692644393688	0.4732885409304233	0.3393824840112307	0.0	0.0	0.0	0.0	0.0
22	26-04-2023T18-27-18	0.0	0.0	0.0	0.0	0.0	0.7991942593082608	0.3265792273437559	0.17927996455319195	0.184376842736505	0.14545954359178648	0.10401488595424213	0.9897824212076746	0.0	0.0	0.0	0.0	0.0
23	26-04-2023T18-27-19	0.0	0.0	0.0	0.0	0.0	0.19160447355951182	0.9817660346541346	0.8873509378757798	0.5869642314548779	0.41697815961634355	0.819289455185927	0.46275312314281436	0.0	0.0	0.0	0.0	0.0
24	26-04-2023T18-27-20	0.0	0.0	0.0	0.0	0.0	0.8532364129304174	0.6568824464576064	0.23864200085374698	0.0640889264986122	0.14414336614806322	0.5426022331076452	0.2781687633523674	0.0	0.0	0.0	0.0	0.0
25	26-04-2023T18-27-21	0.0	0.0	0.0	0.0	0.0	0.9911272499782616	0.6518502822990245	0.1055602708733272	0.2744585463081387	0.6400292386167313	0.621580899011103	0.9949831760180249	0.0	0.0	0.0	0.0	0.0
26	26-04-2023T18-27-22	0.0	0.0	0.0	0.0	0.0	0.9911272499782616	0.6518502822990245	0.1055602708733272	0.2744585463081387	0.6400292386167313	0.621580899011103	0.9949831760180249	0.0	0.0	0.0	0.0	0.0
