	time	x	y	Explorer	Terminal	Code	Engagement	Excitement	Long term excitement	Stress/Frustration	Relaxation	Interest/Affinity	Focus	Pulse	Bvp	Gsr	Valence	Arousal
0	26-04-2023T18-29-28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	26-04-2023T18-29-34	0.0	0.0	0.0	0.0	0.0	0.5229121655336831	0.26283556710569356	0.9078460798033806	0.4562592811259565	0.540255760889778	0.09097821267928508	0.6173886752535287	0.0	0.0	0.0	0.0	0.0
2	26-04-2023T18-29-35	0.0	0.0	0.0	0.0	0.0	0.43276718328340025	0.22138969689578736	0.9434260192115657	0.5171763330318687	0.10433358957409722	0.6078842186413822	0.5520029748748425	0.0	0.0	0.0	0.0	0.0
3	26-04-2023T18-29-36	0.0	0.0	0.0	0.0	0.0	0.24210694582318937	0.6744779639243247	0.9554308613816552	0.4270029744276207	0.2140724954598089	0.9448073235327561	0.23894300999286178	0.0	0.0	0.0	0.0	0.0
4	26-04-2023T18-29-37	0.0	0.0	0.0	0.0	0.0	0.6142916454544992	0.6049150664016816	0.3487795293842747	0.5661732819119781	0.5320657496345315	0.5397165966598363	0.6500960623283226	0.0	0.0	0.0	0.0	0.0
5	26-04-2023T18-29-38	0.0	0.0	0.0	0.0	0.0	0.09770933596438991	0.5440401969518521	0.1227028903515397	0.39405103298712574	0.7889414651937738	0.9757805686163171	0.11183804203461889	0.0	0.0	0.0	0.0	0.0
6	26-04-2023T18-29-39	0.0	0.0	0.0	0.0	0.0	0.36758913235782786	0.48295307340460536	0.4877654718223916	0.6565127073462363	0.9297700609329446	0.6986680392092522	0.17110619389387016	0.0	0.0	0.0	0.0	0.0
7	26-04-2023T18-29-40	0.0	0.0	0.0	0.0	0.0	0.7920572152324683	0.9872318401727879	0.4014319239710984	0.9272831985465367	0.09820111667462106	0.17201142572797423	0.6189509470913123	0.0	0.0	0.0	0.0	0.0
8	26-04-2023T18-29-41	0.0	0.0	0.0	0.0	0.0	0.5953093345239482	0.7892910817514903	0.030024490664396164	0.20523369665387825	0.6212210758299097	0.4848217244889329	0.6219520086717403	0.0	0.0	0.0	0.0	0.0
9	26-04-2023T18-29-42	0.0	0.0	0.0	0.0	0.0	0.22451366324961763	0.4900965465264381	0.7265710339895294	0.047215866649545246	0.5311415754960839	0.48049583596095713	0.4107960060469833	0.0	0.0	0.0	0.0	0.0
10	26-04-2023T18-29-43	0.0	0.0	0.0	0.0	0.0	0.5122568096153112	0.0036724978457675084	0.14946371544442116	0.7860535785612489	0.8856079227774409	0.48512470659845097	0.5951705556612868	0.0	0.0	0.0	0.0	0.0
11	26-04-2023T18-29-44	0.0	0.0	0.0	0.0	0.0	0.5122568096153112	0.0036724978457675084	0.14946371544442116	0.7860535785612489	0.8856079227774409	0.48512470659845097	0.5951705556612868	0.0	0.0	0.0	0.0	0.0
